sensor values: 1.278293314417E9:0.6331669, 0.6814757, 0.55900353



------------


20, 1, 5.0
sensor values: 1.278293314418E9:0.7021034, 0.5757222, 0.8018467
sensor values: 1.278293314419E9:0.8102154, 0.41090566, 0.615815
sensor values: 1.2782933144199998E9:0.8757974, 0.08894515, 0.54036987
sensor values: 1.2782933144209998E9:0.6993489, 0.7970793, 0.43054605
sensor values: 1.2782933144219997E9:0.41862983, 0.3653605, 0.121991515
sensor values: 1.2782933144229996E9:0.24164987, 0.50661874, 0.7354454
sensor values: 1.2782933144239995E9:0.54438, 0.55072045, 0.89440495
sensor values: 1.2782933144249995E9:0.15127546, 0.050471306, 0.7616248
sensor values: 1.2782933144259994E9:0.0237903, 0.44734436, 0.2827193
sensor values: 1.2782933144269993E9:0.13562095, 0.40136933, 0.047958076



------------


20, 10, 0.4
sensor values: 1.2782933144279993E9:0.19923812, 0.23094952, 0.51624674
sensor values: 1.2782933144289992E9:0.1724931, 0.36742592, 0.71763605
sensor values: 1.278293314429999E9:0.84517986, 0.57048905, 0.9631915
sensor values: 1.278293314430999E9:0.54663754, 0.7589913, 0.678272
sensor values: 1.278293314431999E9:0.875036, 0.34120423, 0.8347609
sensor values: 1.278293314432999E9:0.5721756, 0.9274928, 0.063999176
sensor values: 1.2782933144339988E9:0.72874486, 0.9113309, 0.66160786
sensor values: 1.2782933144349988E9:0.7314804, 0.5285088, 0.42735273
sensor values: 1.2782933144359987E9:0.93987054, 0.9482726, 0.7358437
sensor values: 1.2782933144369986E9:0.7815864, 0.8060511, 0.83534783
sensor values: 1.2782933144379985E9:0.54422927, 0.51607215, 0.031639993
sensor values: 1.2782933144389985E9:0.05901599, 0.37861246, 0.7558141
sensor values: 1.2782933144399984E9:0.9530273, 0.9308516, 0.22690594
sensor values: 1.2782933144409983E9:0.55172634, 0.9583412, 0.2552321
sensor values: 1.2782933144419982E9:0.78081614, 0.70080584, 0.059237003
sensor values: 1.2782933144429982E9:0.83023024, 0.9404683, 0.3483171
sensor values: 1.278293314443998E9:0.6982823, 0.3539201, 0.64798707
sensor values: 1.278293314444998E9:0.112354994, 0.44241482, 0.31207496
sensor values: 1.278293314445998E9:0.07804704, 0.21099341, 0.7209094
sensor values: 1.278293314446998E9:0.10072887, 0.90986955, 0.59386814
sensor values: 1.2782933144479978E9:0.8341139, 0.80974483, 0.16977596
sensor values: 1.2782933144489977E9:0.25164652, 0.21680504, 0.4186114
sensor values: 1.2782933144499977E9:0.10392028, 0.20719343, 0.3453675
sensor values: 1.2782933144509976E9:0.5560218, 0.8080201, 0.5807652
sensor values: 1.2782933144519975E9:0.76725125, 0.8888559, 0.19874704
sensor values: 1.2782933144529974E9:0.108293235, 0.8685732, 0.83808696
sensor values: 1.2782933144539974E9:0.10697842, 0.5074165, 0.12367606
sensor values: 1.2782933144549973E9:0.8885965, 0.25656438, 0.7016782
sensor values: 1.2782933144559972E9:0.45945442, 0.752254, 0.06693196
sensor values: 1.2782933144569972E9:0.59113425, 0.8659349, 0.05988413
sensor values: 1.278293314457997E9:0.19019014, 0.40005952, 0.66970986
sensor values: 1.278293314458997E9:0.8644958, 0.5229767, 0.6326582
sensor values: 1.278293314459997E9:0.7132608, 0.81762135, 0.8828009
sensor values: 1.2782933144609969E9:0.95946443, 0.633971, 0.4806521
sensor values: 1.2782933144619968E9:0.323902, 0.46488333, 0.17285043
sensor values: 1.2782933144629967E9:0.4171453, 0.10761213, 0.27509928
sensor values: 1.2782933144639966E9:0.9539441, 0.8093075, 0.008945525
sensor values: 1.2782933144649966E9:0.71104217, 0.028436005, 0.69696736
sensor values: 1.2782933144659965E9:0.009841621, 0.46953398, 0.06812292
sensor values: 1.2782933144669964E9:0.16068202, 0.52847457, 0.5140561
sensor values: 1.2782933144679964E9:0.89482623, 0.98815453, 0.39476073
sensor values: 1.2782933144689963E9:0.08232027, 0.8472135, 0.46647495
sensor values: 1.2782933144699962E9:0.48921674, 0.6091573, 0.69428056
sensor values: 1.2782933144709961E9:0.83906573, 0.7033353, 0.17894495
sensor values: 1.278293314471996E9:0.6134226, 0.8284579, 0.9954806
sensor values: 1.278293314472996E9:0.011295974, 0.44671607, 0.14263064
sensor values: 1.278293314473996E9:0.3509001, 0.2370596, 0.64601797
sensor values: 1.2782933144749959E9:0.5077118, 0.40487778, 0.019511104
sensor values: 1.2782933144759958E9:0.20812762, 0.9730872, 0.054508746
sensor values: 1.2782933144769957E9:0.73921597, 0.50607705, 0.7517557
sensor values: 1.2782933144779956E9:0.22038084, 0.20235938, 0.3402354
sensor values: 1.2782933144789956E9:0.9400693, 0.8810448, 0.5038758
